Unique_ID,Pub_Year,Asia,N_Patient,FRAC_MALE,AGE_MED,Prior_Palliative_Chemo,Primary_Stomach,Primary_GEJ,ECOG_MEAN,9-Aminocamptothecin_Ind,Actinomycin_Ind,BBR 3438_Ind,BMS-182248-01_Ind,BOF-A2_Ind,Bevacizumab_Ind,Bortezomib_Ind,Bryostatin-1_Ind,Caelyx_Ind,Capecitabine_Ind,Carboplatin_Ind,Carmustine_Ind,Cetuximab_Ind,Cisplatin_Ind,Cyclophosphamide_Ind,Cytarabine_Ind,DHA-paclitaxel_Ind,Diaziquone_Ind,Docetaxel_Ind,Doxifluridine_Ind,Doxorubicin_Ind,Epirubicin_Ind,Erlotinib_Ind,Esorubicin_Ind,Etoposide_Ind,Everolimus_Ind,Flavopiridol_Ind,Fluorouracil_Ind,Fotemustine_Ind,Gefitinib_Ind,Gemcitabine_Ind,Heptaplatin_Ind,IFN_Ind,Iproplatin_Ind,Irinotecan_Ind,Irofulven_Ind,Ixabepilone_Ind,Lapatinib_Ind,Leucovorin_Ind,Levoleucovorin_Ind,Lovastatin_Ind,Matuzumab_Ind,Merbarone_Ind,Methotrexate_Ind,Mitomycin_Ind,Mitoxantrone_Ind,NK105_Ind,OSI-7904L_Ind,Oxaliplatin_Ind,PALA_Ind,PN401_Ind,Paclitaxel_Ind,Pegamotecan_Ind,Pemetrexed_Ind,Pirarubicin_Ind,Piroxantrone_Ind,Pravastatin_Ind,Raltitrexed_Ind,S-1_Ind,Saracatinib_Ind,Sorafenib_Ind,Sunitinib_Ind,Thioguanine_Ind,Topotecan_Ind,Trastuzumab_Ind,Triazinate_Ind,Trimetrexate_Ind,UFT_Ind,Vincristine_Ind,Vindesine_Ind,Vinorelbine_Ind,methyl-CCNU_Ind,9-Aminocamptothecin_Inst,Actinomycin_Inst,BBR 3438_Inst,BMS-182248-01_Inst,BOF-A2_Inst,Bevacizumab_Inst,Bortezomib_Inst,Bryostatin-1_Inst,Caelyx_Inst,Capecitabine_Inst,Carboplatin_Inst,Carmustine_Inst,Cetuximab_Inst,Cisplatin_Inst,Cyclophosphamide_Inst,Cytarabine_Inst,DHA-paclitaxel_Inst,Diaziquone_Inst,Docetaxel_Inst,Doxifluridine_Inst,Doxorubicin_Inst,Epirubicin_Inst,Erlotinib_Inst,Esorubicin_Inst,Etoposide_Inst,Everolimus_Inst,Flavopiridol_Inst,Fluorouracil_Inst,Fotemustine_Inst,Gefitinib_Inst,Gemcitabine_Inst,Heptaplatin_Inst,IFN_Inst,Iproplatin_Inst,Irinotecan_Inst,Irofulven_Inst,Ixabepilone_Inst,Lapatinib_Inst,Leucovorin_Inst,Levoleucovorin_Inst,Lovastatin_Inst,Matuzumab_Inst,Merbarone_Inst,Methotrexate_Inst,Mitomycin_Inst,Mitoxantrone_Inst,NK105_Inst,OSI-7904L_Inst,Oxaliplatin_Inst,PALA_Inst,PN401_Inst,Paclitaxel_Inst,Pegamotecan_Inst,Pemetrexed_Inst,Pirarubicin_Inst,Piroxantrone_Inst,Pravastatin_Inst,Raltitrexed_Inst,S-1_Inst,Saracatinib_Inst,Sorafenib_Inst,Sunitinib_Inst,Thioguanine_Inst,Topotecan_Inst,Trastuzumab_Inst,Triazinate_Inst,Trimetrexate_Inst,UFT_Inst,Vincristine_Inst,Vindesine_Inst,Vinorelbine_Inst,methyl-CCNU_Inst,9-Aminocamptothecin_Avg,Actinomycin_Avg,BBR 3438_Avg,BMS-182248-01_Avg,BOF-A2_Avg,Bevacizumab_Avg,Bortezomib_Avg,Bryostatin-1_Avg,Caelyx_Avg,Capecitabine_Avg,Carboplatin_Avg,Carmustine_Avg,Cetuximab_Avg,Cisplatin_Avg,Cyclophosphamide_Avg,Cytarabine_Avg,DHA-paclitaxel_Avg,Diaziquone_Avg,Docetaxel_Avg,Doxifluridine_Avg,Doxorubicin_Avg,Epirubicin_Avg,Erlotinib_Avg,Esorubicin_Avg,Etoposide_Avg,Everolimus_Avg,Flavopiridol_Avg,Fluorouracil_Avg,Fotemustine_Avg,Gefitinib_Avg,Gemcitabine_Avg,Heptaplatin_Avg,IFN_Avg,Iproplatin_Avg,Irinotecan_Avg,Irofulven_Avg,Ixabepilone_Avg,Lapatinib_Avg,Leucovorin_Avg,Levoleucovorin_Avg,Lovastatin_Avg,Matuzumab_Avg,Merbarone_Avg,Methotrexate_Avg,Mitomycin_Avg,Mitoxantrone_Avg,NK105_Avg,OSI-7904L_Avg,Oxaliplatin_Avg,PALA_Avg,PN401_Avg,Paclitaxel_Avg,Pegamotecan_Avg,Pemetrexed_Avg,Pirarubicin_Avg,Piroxantrone_Avg,Pravastatin_Avg,Raltitrexed_Avg,S-1_Avg,Saracatinib_Avg,Sorafenib_Avg,Sunitinib_Avg,Thioguanine_Avg,Topotecan_Avg,Trastuzumab_Avg,Triazinate_Avg,Trimetrexate_Avg,UFT_Avg,Vincristine_Avg,Vindesine_Avg,Vinorelbine_Avg,methyl-CCNU_Avg,Eval_Year,OS,Neutro4,Thrombo4,Anemia4,Lympho4,GINONV_34,ALLERGY_34,AUDITORY_34,CARDIO_34,COAGULATION_34,CONSTITUTIONAL_34,EPIDERMAL_34,ENDOCRINE_34,INFECTION_34,METABOLIC_34,HEMORRHAGE_34,LYMPHATICS_34,MUSCLE_34,NEUROLOGICAL_34,OCULAR_34,PAIN_34,PULMONARY_34,RENAL_34,VASCULAR_34,OTHER_34,NO_DLT,DLT_PROP
LEEK0706_T,2006.0,1.0,48.0,0.7699999809999999,54.0,0.0,1.0,0.0,0.7848769791196368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,14.8,0.125,0.0,0.0,0.018784571326311846,0.104,0.013631021545693088,0.0,0.023188948280256198,0.04828363845405515,0.16699999999999998,0.0,0.0,0.042,0.02667132626256117,0.021,0.061475426700706236,0.02623236538696716,0.0,0.0009822793843622245,0.05723326987285099,0.021917844667437045,0.016796321285636295,0.031199546338481213,0.1276043037680526,0.3752630105466834,0.6247369894533166
LENZI1106_T,2006.0,0.0,72.0,0.670000017,56.0,0.0,0.49,0.51,0.8568993032271308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,10.4,0.069,0.0,0.0,0.004263769837738092,0.125,0.0011795364993269705,0.00519719363110796,0.07363188159175099,0.019746470224311717,0.24,0.0,0.0,0.014,0.0525996381489954,0.02793338522288761,0.024064098121457385,0.03326944048679678,0.03530671595536525,0.0,0.06444101525114021,0.05760936681784595,0.004137658496021546,0.010049616807303095,0.09979248582911317,0.3597013570835805,0.6402986429164195
LOREK0707_T,2007.0,0.0,60.0,0.699999988,53.0,0.0,0.6,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994,17.9,0.0191620213873145,0.004315669733131532,0.0,0.0026092698259921033,0.2,0.005053636530451912,0.0,0.06172731088631556,0.027179377824560376,0.18,0.01,0.0,0.05,0.05029801208680295,0.027193933759740663,0.0,0.031632968526593065,0.03,0.008288234243640091,0.05893484083011403,0.03602059885738185,0.0,0.06301529947759876,0.12456397069199612,0.34951321632258114,0.6504867836774189
MAKAS0507_T,2007.0,0.0,72.0,0.74000001,65.0,0.0,1.0,0.0,0.6100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994,7.3,0.16,0.0,0.0,0.026126938137960118,0.028,0.002203516925731827,0.009028071383960824,0.0,0.0,0.0,0.01,0.0,0.056,0.01,0.02252503011034972,0.0,0.01093584560750948,0.0,0.007005713944056018,0.0,0.023103370647709363,0.01,0.0,0.06424905160471125,0.6319963173000934,0.3680036826999066
MURAO0106_T,2006.0,0.0,37.0,0.6800000070000001,56.0,0.0,1.0,0.0,0.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994,10.7,0.05777485667207913,0.0,0.0,0.008653132970351132,0.135,0.004828113538467588,0.019275550928670924,0.0012628192991284706,0.0,0.0,0.06467728892753685,0.0,0.22,0.0236853195065869,0.027000000000000003,0.0,0.001497822507941577,0.0,0.0020240680362067177,0.0,0.034676108593848204,0.0041428953048967,0.0,0.11730713181033428,0.4615303646770309,0.5384696353229692
OHM0507_T,2007.0,1.0,55.0,0.600000024,54.0,0.0,1.0,0.0,1.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,11.0,0.073,0.018000000000000002,0.018000000000000002,0.010876796285690436,0.09616020032807476,0.0017321429517782178,0.002761369307380289,0.026164378353668458,0.01829336285031283,0.054000000000000006,0.055,0.0,0.036000000000000004,0.036000000000000004,0.023674162595356832,0.009120803573956244,0.012198405458657023,0.0,0.005268607709782912,0.017815991614103216,0.018000000000000002,0.0,0.015459114598684057,0.0881605179941041,0.5200949942307315,0.4799050057692685
PARK0304_T,2004.0,1.0,41.0,0.55,53.5,0.0,1.0,0.0,1.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11666.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,10.5,0.1,0.0,0.0,0.006472825657840234,0.049,0.11708976320002255,0.014563977965545778,0.04672703527419138,0.03437880226512372,0.049,0.5,0.0,0.07,0.13513592906750346,0.020907453084273518,0.004402349635525351,0.00740500796218355,0.0,0.016315901106902394,0.061430378634745784,0.12602922162205654,0.0018699671675730392,0.013891108503793798,0.10987806321140786,0.17816131161804866,0.8218386883819514
PARK0406_T,2006.0,1.0,47.0,0.5920000000000001,56.0,0.0,1.0,0.0,0.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,8.2,0.234,0.0,0.0,0.0219606389245722,0.192,0.0,0.011426912211407349,0.010341676392293343,0.0,0.021,0.00043942019055218107,0.0,0.149,0.0,0.01701149892079569,0.0,0.0,0.0,0.0,0.0,0.021,0.01979145851828074,0.058601388341008975,0.10332319728244296,0.3927091324536519,0.6072908675463481
PARK0308_T,2008.0,1.0,51.0,0.731,53.0,0.0,1.0,0.0,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.33333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,13.7,0.118,0.0,0.0,0.010781684073236186,0.059,0.004372936584704272,0.019974444129343138,0.03104156210592036,0.0,0.098,0.02,0.0,0.196,0.039,0.019316106140010145,0.0,0.010070733749917815,0.02,0.0,0.0456253694940813,0.039,0.0,0.035397075153277696,0.09083774225925847,0.4056889506697907,0.5943110493302093
ROSAE0607_T,2007.0,0.0,28.0,0.679,63.0,1.0,1.0,0.0,1.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9333.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,6.0,0.11,0.0,0.0,0.012708393448490354,0.107,0.013264828608639416,0.0044292251160776884,0.040518223771946714,0.01111272835421305,0.071,0.071,0.0,0.071,0.042841370157739464,0.02455151734487599,0.0022679364563435588,0.01884203373754191,0.0,0.011187679964970864,0.03995618202347959,0.02887982189656725,0.012053703799741187,0.04838141222671197,0.10151486294713664,0.4173654467741423,0.5826345532258577
